precio_crc,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado,cluster_id_hc
10500000,1500.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,103547.0,AZUL,GRIS,4,Cartago,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10500000,2500.0,Microbús/Minivan,10.0,Diesel,Manual,Muy Bueno,13300.0,BLANCO,BEIGE,5,San José,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
10500000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,75000.0,NEGRO,NEGRO,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10750000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,97000.0,BLANCO,NEGRO,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10800000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,78000.0,AZUL REY,NEGRO,5,San José,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
10800000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,60000.0,CAFÉ,BEIGE,5,Heredia,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10500000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,153000.0,CAFE,BEIGE,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10550000,1400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,90000.0,GRIS,GRIS CLARO,5,Heredia,9.0,AUDI,ALEMANIA,PREMIUM,0.0217221981826049,0.0
10550000,2000.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Excelente,71500.0,BLANCO,NEGRO,5,Heredia,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
10586100,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,94567.0,PLATEADO,GRIS,4,San José,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
10600000,1800.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,55000.0,NEGRO,NEGRO,4,Alajuela,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
10700000,2000.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Excelente,117200.0,GRIS PLATA,NEGRO,5,Alajuela,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
10700000,2400.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,92000.0,GRIS,NEGRO,5,San José,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
10750000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,109000.0,AZUL,NEGRO,4,Heredia,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
10800000,2200.0,SUV 2WD,7.0,Diesel,Manual,Excelente,75000.0,BLANCO,NEGRO,5,Heredia,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
10850000,2400.0,Microbús/Minivan,10.0,Gasolina,Automática/Dual,Excelente,134000.0,GRIS,CREMA,4,Heredia,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
10900000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,83000.0,NEGRO,BEIGE,4,Cartago,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
10900000,1600.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,81000.0,GRIS,NEGRO,4,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
11000000,2500.0,Microbús/Minivan,10.0,Diesel,Manual,Excelente,256000.0,BLANCO,BEIGE,5,Cartago,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
11000000,3600.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,67900.0,AZUL,BEIGE,4,San José,9.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
11000000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,73000.0,VINO,NEGRO,4,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10934000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,32296.0,PLATEADO,GRIS,4,San José,9.0,FORD,USA,GENERALISTA,0.0259627866724361,2.0
10934000,2300.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,111650.0,NEGRO,NEGRO,5,San José,9.0,FORD,USA,GENERALISTA,0.0259627866724361,2.0
10934000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,58000.0,GRIS,NEGRO,4,Heredia,9.0,AUDI,ALEMANIA,PREMIUM,0.0217221981826049,0.0
11000000,2000.0,SUV 2WD,5.0,Híbrido,Automática/Dual,Excelente,154278.0,NEGRO,NEGRO,5,Limón,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11000000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,85000.0,BEIGE,NEGRO,4,San José,9.0,AUDI,ALEMANIA,PREMIUM,0.0217221981826049,0.0
11000000,2500.0,Pick Up 4WD,3.0,Diesel,Manual,Muy Bueno,124000.0,GRIS,GRIS,3,Alajuela,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
11000000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,95700.0,GRIS,NEGRO,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11000000,2400.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,152000.0,GRIS,NEGRO,4,Alajuela,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
11000000,2400.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,445000.0,AZUL,NEGRO Y GRIS,4,Cartago,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11000000,3500.0,SUV 2WD,8.0,Gasolina,Automática/Dual,Excelente,79000.0,AZUL,NEGRO,5,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,1.0
11000000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,135185.0,NEGRO,NEGRO,5,Alajuela,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11000000,2500.0,Pick Up 2WD,5.0,Diesel,Manual,Bueno,110000.0,BLANCO,NEGRO,4,San José,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
11200000,1600.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,65000.0,GRIS RATON,NEGRO,4,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
11500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,83000.0,GRIS,NEGRO,5,San José,9.0,AUDI,ALEMANIA,PREMIUM,0.0217221981826049,0.0
11500000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,95000.0,GRIS PLATA,GRIS Y NEGRO,4,Alajuela,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
11182500,1600.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,55600.0,AZUL,BEIGE,4,Heredia,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
11200000,1500.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,81500.0,GRIS,NEGRO,5,Heredia,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
11250000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Bueno,189000.0,NEGRO,NEGRO,4,Heredia,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
11300000,2400.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,89590.0,AZUL,NEGRO,4,Cartago,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
11300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,113139.0,ROJO,GRIS/NEGRO,5,Cartago,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
11375000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,58675.0,GRIS CLARO,NEGRO / CAFÉ,4,San José,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
11381300,2000.0,SUV 2WD,4.0,Gasolina,Automática/Dual,Excelente,90154.0,GRIS,No indica,4,San José,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
11450000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,57000.0,GRIS,GRIS,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,75000.0,GRIS CLARO,NEGRO,5,Alajuela,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11500000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,94000.0,BLANCO,NEGRO,4,Heredia,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
11500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,110000.0,NARANJA,NEGRO,5,Heredia,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11500000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,134000.0,BLANCO,NEGRO,4,Cartago,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11750000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,134128.0,BLANCO,NEGRO,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11500000,2800.0,Camión 4.0-4.5 ton.,3.0,Diesel,Manual,Excelente,201549.0,BLANCO,GRIS,2,Heredia,9.0,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919082,0.0
11500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,130000.0,VINO,NEGRO,5,Puntarenas,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11500000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,130000.0,NEGRO,NEGRO,5,Guanacaste,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11500000,2500.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Excelente,184000.0,BLANCO PERLADO,NEGRO,5,Heredia,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,136000.0,NARANJA,NEGRO,5,Heredia,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11550000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,91290.0,CAFÉ,BEIGE,5,Alajuela,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
11600000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,77000.0,BLANCO,NEGRO,4,San José,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11679500,1500.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,72600.0,BLANCO,NEGRO,5,San José,9.0,MINI,DESCONOCIDO,DESCONOCIDO,0.0052790999567286,0.0
11679500,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,106000.0,GRIS OSCURO,NERGO,5,Heredia,9.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,0.0
11878300,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,122600.0,GRIS,CREMA CUERO,4,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
11878300,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,100168.0,PLATEADO,NEGRO,4,San José,9.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,0.0
11878300,2356.0,SUV 2WD,4.0,Gasolina,Automática/Dual,Excelente,119757.0,GRIS,No indica,4,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
11878300,2300.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,82000.0,AZUL,NEGRO CUERO,4,San José,9.0,FORD,USA,GENERALISTA,0.0259627866724361,1.0
11900000,2200.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,56400.0,GRIS AZULADO,NEGRO,5,San José,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
11950000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,63800.0,ROJO,NEGRO,5,Heredia,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
12000000,2300.0,Sedán,4.0,Gasolina,Automática/Dual,Excelente,90000.0,NEGRO,NEGRO,3,San José,9.0,FORD,USA,GENERALISTA,0.0259627866724361,0.0
12200000,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,140000.0,NEGRO,NEGRO,5,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
11900000,2.0,Microbús/Minivan,5.0,Gasolina,Automática/Dual,Excelente,47500.0,BURGUNDY,BLACK,4,San José,9.0,SUBARU,JAPON,DESCONOCIDO,0.003634790134141,0.0
11983000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Bueno,105000.0,NEGRO,NEGRO,4,San José,9.0,AUDI,ALEMANIA,PREMIUM,0.0217221981826049,0.0
12000000,3500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Muy Bueno,267000.0,VINO,CUERO NEGRO,5,Cartago,9.0,FORD,USA,GENERALISTA,0.0259627866724361,1.0
12000000,3600.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,82000.0,ROJO,NEGRO,4,Heredia,9.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,1.0
12000000,2500.0,Microbús/Minivan,10.0,Diesel,Manual,Excelente,126000.0,GRIS,BEIGE,5,Cartago,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
12000000,1800.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,110000.0,BLANCO,NEGRO,4,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
12000000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Muy Bueno,111489.0,AZUL,NEGRO,4,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
12000000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,241401.0,BLANCO,NEGRO,5,San José,9.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,0.0
12176500,1991.0,SUV 4WD/AWD,4.0,Gasolina,Automática/Dual,Excelente,132671.0,BLANCO,No indica,4,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
12176500,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,101976.0,NEGRO,NEGRO CUERO,4,Heredia,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
12200000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,120000.0,GRIS PLATA,NEGRO,4,Alajuela,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
12250000,3500.0,SUV 2WD,8.0,Gasolina,Automática/Dual,Excelente,63000.0,GRIS,NEGRO,5,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,1.0
12500000,2500.0,Pick Up 2WD,5.0,Diesel,Manual,Excelente,153000.0,ROJO,CUERO NEGRO,4,Cartago,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
12250000,4000.0,Camión 1.0-3.5 ton.,3.0,Diesel,Manual,Excelente,118000.0,BLANCO,GRIS,2,San José,9.0,HINO,DESCONOCIDO,DESCONOCIDO,0.0016443098225876,0.0
12322000,2987.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Regular,214464.0,BLANCO,NEGRO,4,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
12400000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,140000.0,NEGRO,NEGRO,5,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
12400000,2500.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Excelente,158200.0,AZUL,NEGRO,5,Heredia,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
12425000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,48000.0,GRIS,MARRON/NEGRO,5,San José,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
12425000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,79000.0,ARENA,NEGRO,4,San José,9.0,MINI,DESCONOCIDO,DESCONOCIDO,0.0052790999567286,0.0
12425000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,86000.0,PLATEADO,GRIS,4,San José,9.0,VOLVO,DESCONOCIDO,DESCONOCIDO,0.0061445261791432,0.0
12450000,2500.0,Microbús/Minivan,10.0,Diesel,Automática/Dual,Excelente,121800.0,GRIS,GRIS,5,Cartago,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
12500000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,88700.0,BEICH,NEGRO,5,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
12500000,2400.0,SUV 2WD,7.0,Diesel,Manual,Excelente,98000.0,GRIS,GRIS,5,Alajuela,9.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,1.0
12500000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,105000.0,BLANCO,NEGRO,4,Alajuela,9.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
12500000,3200.0,Pick Up 4WD,5.0,Diesel,Automática/Dual,Excelente,201000.0,CAFE,NEGRO,4,Heredia,9.0,MAZDA,JAPON,GENERALISTA,0.0108178277801817,0.0
12500000,2300.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,112000.0,GRIS OSCURO Y N,NEGRO,5,San José,9.0,FORD,USA,GENERALISTA,0.0259627866724361,1.0
12600000,2500.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Excelente,95500.0,GRIS,NEGRO,4,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
12673500,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,88500.0,GRIS PLATA,NEGRO,5,San José,9.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
12922000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,113000.0,GRIS GRAFITO,NEGRO,5,San José,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
13000000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,100000.0,NEGRO,GRIS,5,Alajuela,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
13000000,2700.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,81000.0,VINO,CAFE,5,Alajuela,9.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,1.0
13144000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,113000.0,GRIS,CAFÉ,5,Alajuela,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
12600000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,152000.0,BLANCO,NEGRO,4,San José,9.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
12673500,2000.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Excelente,78960.0,NEGRO,NEGRO,5,San José,9.0,JAGUAR,DESCONOCIDO,DESCONOCIDO,0.0012981393336218,0.0
12700000,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,139020.0,BEIGE,NEGRO / CUERO,4,San José,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
12800000,2500.0,Pick Up 2WD,5.0,Diesel,Manual,Excelente,118000.0,GRIS,NEGRO,4,San José,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
12800000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,162000.0,NEGRO,NEGRO,5,San José,9.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
12872300,2500.0,Pick Up 2WD,5.0,Diesel,Manual,Excelente,76500.0,BLANCO,NEGRO,4,San José,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
12900000,2500.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Excelente,107000.0,GRIS,NEGRO,5,San José,9.0,LEXUS,JAPON,PREMIUM,0.0057118130679359,0.0
13000000,2400.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,249372.0,GRIS,NEGRO,5,Puntarenas,9.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,1.0
13000000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,120000.0,BLANCO,CAMEL,4,San José,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
13369300,2000.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Excelente,54000.0,PLATEADO,CUERO NEGRO,5,Heredia,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
13419000,2800.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,136000.0,PLATEADO,NEGRO,4,San José,9.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,1.0
13500000,3400.0,SUV 4WD/AWD,8.0,Gasolina,Automática/Dual,Excelente,93000.0,BLANCO,NEGRO,5,Heredia,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,1.0
13300000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,92000.0,GRIS,NEGRO,5,Cartago,9.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
13350000,2500.0,Pick Up 2WD,5.0,Diesel,Manual,Excelente,127000.0,BLANCO,NEGRO,4,Heredia,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
13369300,2800.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,109250.0,GRIS,NEGRO,4,San José,9.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,1.0
13419000,3000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,58750.0,BLANCO,CUERO NEGRO,5,San José,9.0,JAGUAR,DESCONOCIDO,DESCONOCIDO,0.0012981393336218,0.0
13500000,2287.0,Pánel,3.0,Diesel,Manual,Muy Bueno,60000.0,BLANCO,NEGRO,3,San José,9.0,FIAT,DESCONOCIDO,DESCONOCIDO,0.0043271311120726,0.0
13500000,2500.0,Pick Up 2WD,5.0,Diesel,Manual,Excelente,125797.0,NEGRO,NEGRO,4,San José,9.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
13500000,2300.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,80000.0,GRIS,NEGRO,5,San José,9.0,FORD,USA,GENERALISTA,0.0259627866724361,1.0
13500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,129500.0,BLANCO,NEGRO,5,San José,9.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
