marca,modelo,precio_crc,precio_usd,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,impuestos_pagados,precio_negociable,recibe_vehiculo,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado
Mazda,BT50,11000000,22133,2200,Pick Up 4WD,5,Diesel,Manual,Muy Bueno,240000,VINO,GRIS,4,SI,SI,NO,San José,11,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Kia,SORENTO,11400000,22938,2200,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,143000,VINO,NEGRO,4,SI,SI,SI,San José,11,KIA,COREA,GENERALISTA,0.0618779749026396
BMW,X3,11500000,23139,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,127000,NEGRO,CUERO NEGRO,4,SI,SI,SI,Cartago,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Mitsubishi,OUTLANDER,11500000,23139,2400,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,106000,GRIS,GRIS-NEGRO,5,SI,SI,SI,Heredia,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Land,Rover DISCOVERY SPORT S,11500000,23139,2000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,130000,BLANCO,NEGRO,5,SI,SI,NO,San José,11,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Mercedes,Benz CLA200,11500000,23139,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,32000,GRIS,NEGRO,4,SI,SI,NO,Heredia,11,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.025356988316746
Hyundai,GRAND SANTA FE,11500000,23139,2200,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,173000,BLANCO,GRIS OSCURO,5,SI,SI,NO,San José,11,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Volkswagen,AMAROK,11500000,23139,2000,Pick Up 4WD,5,Diesel,Manual,Excelente,155000,GRIS,NEGRO,4,SI,SI,NO,San José,11,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Audi,Q7,11679500,23500,2967,SUV 4WD/AWD,4,Diesel,Automática/Dual,Excelente,147549,GRIS,No indica,4,SI,NO,SI,San José,11,AUDI,ALEMANIA,PREMIUM,0.0217221981826049
BMW,320I GT,11800000,23742,2000,Sedán,5,Gasolina,Automática/Dual,Excelente,52500,GRIS,NEGRO,5,SI,SI,SI,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Volkswagen,AMAROK,12150000,24447,2000,Pick Up 4WD,5,Diesel,Manual,Excelente,136000,PLATEADO,NEGRO,5,SI,SI,NO,Cartago,11,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Honda,PILOT EXL,12425000,25000,3500,SUV 4WD/AWD,8,Gasolina,Automática/Dual,Excelente,94500,VINO,NEGRO,5,SI,SI,NO,San José,11,HONDA,JAPON,GENERALISTA,0.0463003028991778
Toyota,RAV4,11750000,23642,2500,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,80000,GRIS,NEGRO,5,SI,NO,NO,Cartago,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Mazda,BT50,11750000,23642,2200,Pick Up 4WD,5,Diesel,Manual,Muy Bueno,143500,BLANCO,NEGRO,4,SI,SI,SI,San José,11,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Volkswagen,AMAROK HIGHLINE,11800000,23742,2000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,221200,GRIS,NEGRO,4,SI,SI,NO,San José,11,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Hyundai,STAREX H1,12000000,24145,2500,Microbús/Minivan,10,Diesel,Automática/Dual,Excelente,90000,AMARILLA,GRIS,4,SI,SI,SI,Alajuela,11,HYUNDAI,COREA,GENERALISTA,0.147555170921679
BMW,X3,12000000,24145,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,105000,NEGRO,NEGRO,5,SI,SI,NO,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
BMW,X3,12000000,24145,2000,SUV 4WD/AWD,5,Diesel,Manual,Excelente,137000,NEGRO,NEGRO,5,SI,SI,SI,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Mitsubishi,L200,12000000,24145,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,339772,GRIS,GRIS,4,SI,SI,SI,Heredia,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Audi,A6,12000000,24145,2000,Sedán,5,Gasolina,Automática/Dual,Excelente,160000,BLANCO,NEGRO,5,SI,SI,NO,Cartago,11,AUDI,ALEMANIA,PREMIUM,0.0217221981826049
Toyota,HILUX SR,12299000,24746,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,156000,ROJO,NEGRO,4,SI,SI,NO,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Jeep,GRAND CHEROKEE LIMITED HEMI,12375300,24900,5700,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,75000,BLANCO,NEGRO,5,SI,SI,NO,San José,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Land,Rover RANGE ROVER EVOQUE,12400000,24950,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,135000,BLANCO,BEIGE,4,SI,SI,NO,Cartago,11,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Mazda,BT50,12500000,25151,2200,Pick Up 4WD,5,Diesel,Manual,Excelente,100000,PLATA,VINO,5,SI,SI,SI,Alajuela,11,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Ford,MUSTANG,12950000,26056,2300,Sedán,4,Gasolina,Automática/Dual,Excelente,87500,GRIS OSCURO,NEGRO,2,SI,SI,NO,Heredia,11,FORD,USA,GENERALISTA,0.0259627866724362
Volkswagen,AMAROK,13000000,26157,2000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,98100,BEIGE,GRIS,4,SI,SI,SI,Guanacaste,11,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
BMW,X3,12500000,25151,2000,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,143000,BLANCO,NEGRO,4,SI,SI,SI,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Toyota,HIACE,12500000,25151,3000,Microbús/Minivan,10,Diesel,Manual,Excelente,235000,BLANCO,NEGRO,5,SI,SI,NO,Alajuela,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Land,Rover RANGE ROVER EVOQUE,12500000,25151,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,130000,VERDE,NEGRO,5,SI,SI,NO,Cartago,11,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Isuzu,NPR,12500000,25151,5200,Camión 1.0-3.5 ton.,3,Diesel,Automática/Dual,Excelente,321868,BLANCO,GRIS,2,SI,SI,NO,Alajuela,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Nissan,URBAN,12500000,25151,2500,Microbús/Minivan,10,Diesel,Manual,Excelente,94000,BLANCO,GRIS,4,SI,SI,SI,San José,11,NISSAN,JAPON,GENERALISTA,0.0888792730419732
BMW,X4 IX,12700000,25553,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,95743,BLANCO,CAFE,4,SI,SI,SI,Heredia,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Chevrolet,COLORADO,12800000,25755,2800,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,113000,NEGRO,GRIS,4,SI,SI,SI,Alajuela,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Isuzu,D MAX D-MAX DMAX,12922000,26000,3000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,109900,PLATEADO,CUERO NEGRO,5,SI,SI,SI,San José,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Mercedes,Benz ML250,13000000,26157,2500,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,111000,GRIS,NEGRO,4,SI,SI,NO,San José,11,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.025356988316746
Jeep,GRAND CHEROKEE LIMITED,13000000,26157,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,111350,BLANCO,BEIGE,5,SI,SI,NO,Cartago,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Isuzu,DMAX,13000000,26157,3000,Pick Up 4WD,4,Diesel,Manual,Excelente,190000,GRIS CLARO,NEGRO,4,SI,SI,SI,San José,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Jeep,WRANGLER UNLIMITED SPORT,13000000,26157,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,173133,PLATEADO,NEGRO,4,SI,SI,SI,San José,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Mitsubishi,L200,13000000,26157,2500,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,138000,BLANCO,GRIS,4,SI,SI,SI,San José,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Porsche,MACAN,13175000,26509,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,135500,GRIS,NEGRO,5,SI,SI,NO,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Ford,MUSTANG,13344450,26850,2300,Sedán,4,Gasolina,Automática/Dual,Excelente,62000,VERDE,GRIS,2,SI,SI,NO,San José,11,FORD,USA,GENERALISTA,0.0259627866724362
Isuzu,DMAX,13500000,27163,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,146500,AZUL,NEGRO,5,SI,SI,SI,Cartago,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Isuzu,DMAX,13500000,27163,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,160000,AZUL,NEGRO,4,SI,SI,NO,Guanacaste,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Porsche,MACAN,13900000,27968,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,105000,BLANCO,NEGRO,5,SI,NO,NO,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Jeep,GRAND CHEROKEE,14000000,28169,5700,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,75000,BLANCO,NEGRO,5,SI,SI,NO,San José,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Ford,WILDTRAK,13200000,26559,3200,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,150000,GRIS PLATA,NEGRO,4,SI,SI,NO,San José,11,FORD,USA,GENERALISTA,0.0259627866724362
Mazda,BT50,13500000,27163,2200,Pick Up 4WD,5,Diesel,Manual,Muy Bueno,120100,PLATEADO,NEGRO,4,SI,SI,SI,Heredia,11,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Subaru,IMPREZA WRX,13500000,27163,2000,Sedán,5,Gasolina,Manual,Excelente,217261,BLANCO TRICAPA,NEGRO,4,SI,SI,NO,San José,11,SUBARU,JAPON,DESCONOCIDO,0.00363479013414106
Isuzu,MUX,13500000,27163,2500,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,212000,BLANCO,NEGRO,5,SI,NO,NO,San José,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Volkswagen,AMAROK,13500000,27163,2000,Pick Up 4WD,5,Diesel,Manual,Excelente,148000,PLATA,GRIS,5,SI,NO,NO,Alajuela,11,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Volkswagen,AMAROK,13750000,27666,2000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,192000,GRIS,NEGRO,4,SI,SI,NO,San José,11,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Ford,RANGER,13850000,27867,3200,Pick Up 4WD,5,Diesel,Manual,Excelente,143315,GRIS,GRIS,4,SI,SI,SI,San José,11,FORD,USA,GENERALISTA,0.0259627866724362
Isuzu,DMAX,14000000,28169,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,280000,BLANCO,NEGRO,4,SI,SI,NO,Alajuela,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Jeep,WRANGLER,14000000,28169,3600,SUV 4WD/AWD,4,Gasolina,Manual,Excelente,175418,NEGRO,NEGRO,2,SI,NO,SI,Alajuela,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Lexus,NX300H F SPORT,14462000,29099,2500,SUV 4WD/AWD,5,Híbrido,Automática/Dual,Excelente,150000,GRIS,ROJO/NEGRO,5,SI,SI,NO,San José,11,LEXUS,JAPON,PREMIUM,0.00571181306793596
Porsche,CAYENNE,14500000,29175,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,164000,NEGRO,BEIGE,4,SI,SI,SI,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Lexus,NX300 H F SPORT,14500000,29175,2500,SUV 4WD/AWD,5,Híbrido,Automática/Dual,Excelente,151000,GRIS,ROJO/NEGRO,4,SI,SI,SI,San José,11,LEXUS,JAPON,PREMIUM,0.00571181306793596
Ford,RANGER WILDTRAK,14699950,29577,3200,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,165000,GRIS,CUERO,4,SI,NO,SI,Heredia,11,FORD,USA,GENERALISTA,0.0259627866724362
Jeep,WRANGLER,14000000,28169,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,158520,NEGRO,NEGRO,4,SI,SI,SI,Alajuela,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Isuzu,MUX,14000000,28169,2500,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,178000,PLATEADO,NEGRO,5,SI,SI,SI,Guanacaste,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Mitsubishi,MONTERO,14114800,28400,3200,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,97089,PLATA,GRIS,4,SI,NO,NO,San José,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Mitsubishi,L200,14400000,28974,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,250000,GRIS RATON,NEGRO,4,SI,SI,NO,San José,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Mercedes,Benz CLA200,14500000,29175,1600,Station Wagon,5,Gasolina,Manual,Excelente,48900,BLANCO,NEGRO,5,SI,SI,SI,Cartago,11,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.025356988316746
Isuzu,DMAX,14500000,29175,2500,Pick Up 4WD,5,Diesel,Manual,Muy Bueno,188000,BLANCO,NEGRO,5,SI,SI,NO,Alajuela,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Subaru,WRX,14500000,29175,2000,Sedán,5,Gasolina,Manual,Excelente,108,BLANCO TRICAPA,NEGRO,4,SI,SI,NO,Heredia,11,SUBARU,JAPON,DESCONOCIDO,0.00363479013414106
BMW,X4,14500000,29175,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,134000,AZUL,BEIGE,4,SI,SI,NO,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
BMW,X4,14550000,29276,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,134000,AZUL,BEIGE Y NEGRO,4,SI,SI,NO,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Porsche,CAYENNE S HIBRID,14700000,29577,3000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,86000,NEGRO,NEGRO,4,SI,SI,NO,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Porsche,MACAN,14840697,29861,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,93400,GRIS,NEGRO,5,SI,SI,SI,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Jeep,WRANGLER RUBICON UNLIMITED,15000000,30181,2800,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,93000,BLANCO,NEGRO,5,SI,SI,NO,Heredia,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,FORTUNER SRV,15500000,31187,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,152000,BEIGE,NEGRO,5,SI,SI,NO,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Porsche,MACAN S,14860300,29900,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,105810,AZUL,NEGRO / CUERO,4,SI,SI,SI,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Isuzu,NRR,14900000,29980,5200,Camión 4.0-4.5 ton.,3,Diesel,Automática/Dual,Excelente,432912,BLANCO,GRIS,2,SI,SI,SI,Alajuela,11,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Mitsubishi,L200,15000000,30181,2500,Pick Up 4WD,5,Diesel,Manual,Excelente,90000,BLANCO,GRIS,4,SI,SI,NO,Heredia,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Lexus,NX300H F SPORT,15000000,30181,2500,SUV 4WD/AWD,5,Híbrido,Automática/Dual,Excelente,57200,NEGRO,BLANCO,4,SI,SI,NO,Alajuela,11,LEXUS,JAPON,PREMIUM,0.00571181306793596
Chevrolet,CAMARO,15000000,30181,3600,Sedán,4,Gasolina,Automática/Dual,Excelente,156,GRIS MATE,NEGRO,2,SI,SI,NO,Heredia,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,HIACE,15000000,30181,3000,Microbús/Minivan,10,Diesel,Manual,Excelente,385,BLANCO,GRIS,4,SI,NO,NO,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Jeep,GRAND CHEROKEE SUMMIT,15500000,31187,5700,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,160000,CAFE,CAFE,5,SI,SI,SI,Heredia,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,HILUX,15500000,31187,3000,Pick Up 4WD,5,Diesel,Manual,Excelente,200000,CRIS,NEGRO,4,SI,SI,NO,Guanacaste,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,CAMARO,15500000,31187,3600,Sedán,4,Gasolina,Automática/Dual,Excelente,131356,AMARILLO,NEGRO,2,SI,SI,SI,San José,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Chevrolet,CAMARO,15500000,31187,3600,Sedán,4,Gasolina,Automática/Dual,Excelente,126240,AZUL,NEGRO,2,SI,SI,SI,San José,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Mitsubishi,MONTERO,15605800,31400,3200,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,180705,BEIGE,,5,SI,NO,NO,Cartago,11,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Chevrolet,TAHOE LTZ,15655500,31500,5300,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,115109,NEGRO,NEGRO,5,SI,SI,SI,San José,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Chevrolet,TAHOE LTZ,15655500,31500,5300,SUV 4WD/AWD,8,Gasolina,Automática/Dual,Excelente,115109,NEGRO,CUERO NEGRO,5,SI,SI,SI,San José,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,HILUX,15900000,31992,3000,Pick Up 4WD,5,Diesel,Manual,Excelente,260000,VERDE OSCURO,NEGRO,4,SI,SI,NO,Heredia,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,HILUX,15900000,31992,3000,Pick Up 4WD,5,Gasolina,Manual,Excelente,260000,VERDE OSCURO,NEGRO,4,SI,NO,NO,Heredia,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,HILUX,16000000,32193,3000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,185000,AZUL OSCURO,NEGRO,4,SI,SI,NO,Heredia,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Mercedes,Benz GLA45 AMG X156,16649500,33500,1991,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,75500,BLANCO PERLADO,CUERO NEGRO,4,SI,SI,SI,San José,11,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.025356988316746
Jeep,WRANGLER,16850000,33903,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,181373,ROJO,NEGRO,5,SI,SI,SI,Heredia,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,HILUX SRV,16200000,32596,3000,Pick Up 4WD,5,Diesel,Manual,Excelente,290000,NEGRO,NEGRO,4,SI,SI,NO,Cartago,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,HILUX SRV,16250000,32696,3000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,162000,GRIS,GRIS,4,SI,SI,NO,Alajuela,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,FORTUNER SRV,16600000,33400,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,165000,NEGRO,NEGRO,5,SI,SI,SI,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,FORTUNER SRV,16600000,33400,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,117000,GRIS,NEGRO,5,SI,NO,NO,Heredia,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,TACOMA SR5 SPORT,16800000,33803,4000,Pick Up 4WD,5,Gasolina,Automática/Dual,Excelente,173809,ROJO,GRIS,4,SI,SI,SI,Alajuela,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Porsche,MACAN S,16898000,34000,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,121500,NEGRO,BEIGE,5,SI,NO,NO,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Jeep,WRANGLER SAHARA UNLIMITED,16898000,34000,2800,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,101000,BLANCO,NEGRO/ROJO,4,SI,SI,NO,San José,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,FORTUNER,16900000,34004,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,135900,GRIS OSCURO,NEGRO,4,SI,SI,SI,Heredia,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
BMW,535I,16900000,34004,3000,Sedán,5,Gasolina,Automática/Dual,Excelente,222089,NEGRO-AZUL,CAFÉ,4,SI,SI,SI,Cartago,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Dodge/RAM,RAM,16930000,34064,5700,Pick Up 4WD,6,Gasolina,Automática/Dual,Bueno,137,AZUL,GRIS,4,SI,SI,SI,Alajuela,11,DODGE,USA,DESCONOCIDO,0.0077022933794894
Dodge/RAM,1500,18500000,37223,5700,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,164000,VINO,NEGRO,4,SI,NO,NO,Cartago,11,DODGE,USA,DESCONOCIDO,0.0077022933794894
Jeep,WRANGLER,17000000,34205,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,201650,SILVER,GRIS OSCURO,4,SI,SI,SI,San José,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
BMW,X5,17000000,34205,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,115000,BLANCO,NEGRO,5,SI,SI,NO,San José,11,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Dodge/RAM,1500 BOX SPORT,17100000,34406,5700,Pick Up 4WD,5,Híbrido,Automática/Dual,Excelente,165000,GRIS RATON,NEGRO,4,SI,SI,NO,Alajuela,11,DODGE,USA,DESCONOCIDO,0.0077022933794894
Porsche,MACAN S,17325697,34861,3000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,116560,BLANCO,NEGRO,4,SI,SI,SI,San José,11,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Audi,S6,17395000,35000,4000,Sedán,5,Gasolina,Automática/Dual,Excelente,65000,NEGRO,NEGRO,4,SI,SI,SI,San José,11,AUDI,ALEMANIA,PREMIUM,0.0217221981826049
Audi,S6,17395000,35000,4000,Sedán,5,Gasolina,Automática/Dual,Excelente,67000,NEGRO,NEGRO,4,SI,SI,NO,San José,11,AUDI,ALEMANIA,PREMIUM,0.0217221981826049
Toyota,HILUX SRV,17500000,35211,3000,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,132000,NEGRO,GRISS,4,SI,SI,NO,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Jeep,WRANGLER,17500000,35211,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,270369,NEGRO,NEGRO,5,SI,SI,NO,San José,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Land,Rover RANGE ROVER SPORT SE,17500000,35211,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,127500,BEIGE,NEGRO,4,SI,SI,SI,Cartago,11,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Jeep,WRANGLER UNLIMITED,17500000,35211,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,100000,NEGRO,NEGRO,4,SI,SI,NO,Heredia,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Chevrolet,SILVERADO LTZ,17650000,35513,5300,Pick Up 4WD,5,Gasolina,Automática/Dual,Excelente,116300,CAFE OSCURO,NEGRO CUERO,4,SI,SI,NO,San José,11,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,LAND CRUISER PRADO,18000000,36217,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,155000,BLANCO,GRIS,5,SI,NO,NO,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,LAND CRUISER PRADO TX,18250000,36720,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,179192,GRIS,NEGRO,4,SI,NO,NO,Guanacaste,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,LAND CRUISER PRADO TXL,18500000,37223,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,215000,BEIGES,TAN,5,SI,SI,NO,Alajuela,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,LAND CRUISER PRADO,18750000,37726,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,160000,AZUL,NEGRO,5,SI,NO,NO,San José,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,4RUNNER,19500000,39235,4000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,129230,GRIS,BEIGE,5,SI,SI,NO,Puntarenas,11,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Land,Rover RANGE ROVER SPORT HSE,19850000,39940,3000,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,118000,BLANCO,NEGRO,5,SI,SI,NO,San José,11,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Jeep,WRANGLER,20000000,40241,3600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,144760,NEGRO,ROJO,4,SI,SI,NO,Alajuela,11,JEEP,USA,DESCONOCIDO,0.0174816096927737
Ford,F-150 XLT,18500000,37223,2700,Pick Up 4WD,5,Gasolina,Manual,Excelente,320259,NEGRO,NEGRO,5,SI,SI,NO,Alajuela,11,FORD,USA,GENERALISTA,0.0259627866724362
